period,minutes_remaining,seconds_remaining,action_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_made_flag,game_date,season,playoffs,score,opponent
4,9,40,Jump Shot,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,73,52,0,19970205,1996-97,0,0,CHI
4,8,12,Jump Shot,Mid-Range,Right Side(R),8-16 ft.,13,133,-9,0,19970205,1996-97,0,0,CHI
1,2,46,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19970212,1996-97,0,0,MIN
1,0,0,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19970212,1996-97,0,0,MIN
4,10,19,Jump Shot,In The Paint (Non-RA),Center(C),8-16 ft.,11,55,97,0,19970212,1996-97,0,0,MIN
4,9,47,Jump Shot,Mid-Range,Right Side(R),16-24 ft.,19,198,17,0,19970212,1996-97,0,0,MIN
1,1,18,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19970213,1996-97,0,2,DEN
1,0,49,Jump Shot,Left Corner 3,Left Side(L),24+ ft.,23,-235,23,1,19970213,1996-97,0,3,DEN
2,10,8,Jump Shot,Mid-Range,Right Side(R),16-24 ft.,18,170,84,1,19970213,1996-97,0,2,DEN
2,9,53,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19970213,1996-97,0,2,DEN
2,7,24,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19970213,1996-97,0,0,DEN
2,1,33,Jump Shot,Mid-Range,Left Side(L),8-16 ft.,13,-131,15,0,19970213,1996-97,0,0,DEN
4,9,50,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19970213,1996-97,0,0,DEN
4,9,9,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19970213,1996-97,0,0,DEN
4,5,55,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,22,157,168,0,19970213,1996-97,0,0,DEN
4,5,34,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,18,118,142,0,19970213,1996-97,0,0,DEN
4,4,44,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19970216,1996-97,0,0,SEA
4,0,58,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19970216,1996-97,0,0,SEA
4,0,42,Jump Shot,Above the Break 3,Center(C),24+ ft.,23,27,236,0,19970216,1996-97,0,0,SEA
1,9,57,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19970219,1996-97,0,0,CLE
1,4,31,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,105,229,0,19970219,1996-97,0,0,CLE
1,1,44,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,16,123,116,1,19970219,1996-97,0,2,CLE
3,6,53,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,24,105,218,1,19970219,1996-97,0,3,CLE
4,2,51,Jump Shot,Mid-Range,Right Side(R),8-16 ft.,12,120,23,0,19970219,1996-97,0,0,CLE
4,1,20,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,23,114,207,1,19970219,1996-97,0,3,CLE
4,0,53,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,23,99,214,0,19970219,1996-97,0,0,CLE
1,0,2,Jump Shot,Mid-Range,Left Side(L),16-24 ft.,18,-177,62,1,19970221,1996-97,0,2,VAN
2,10,56,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,22,110,192,0,19970223,1996-97,0,0,NYK
2,10,26,Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,17,-127,125,0,19970223,1996-97,0,0,NYK
4,1,14,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19970228,1996-97,0,0,ATL
2,6,5,Jump Shot,Mid-Range,Left Side(L),8-16 ft.,14,-146,6,1,19970302,1996-97,0,2,IND
2,4,27,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19970302,1996-97,0,2,IND
2,4,1,Jump Shot,Mid-Range,Left Side(L),16-24 ft.,17,-172,0,1,19970302,1996-97,0,2,IND
3,2,42,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19970302,1996-97,0,0,IND
4,10,41,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19970302,1996-97,0,0,IND
4,10,20,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19970302,1996-97,0,2,IND
4,9,23,Jump Shot,In The Paint (Non-RA),Center(C),8-16 ft.,9,-1,95,0,19970302,1996-97,0,0,IND
4,3,24,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,23,194,138,0,19970302,1996-97,0,0,IND
4,0,24,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19970302,1996-97,0,0,IND
2,5,13,Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,22,-157,166,0,19970304,1996-97,0,0,DAL
2,3,49,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19970304,1996-97,0,0,DAL
2,6,0,Running Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-23,69,0,19970307,1996-97,0,0,HOU
2,3,41,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19970307,1996-97,0,0,HOU
2,2,50,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19970307,1996-97,0,0,HOU
2,0,10,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,24,92,225,0,19970307,1996-97,0,0,HOU
4,7,45,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,23,166,164,0,19970307,1996-97,0,0,HOU
4,6,0,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,-181,158,0,19970307,1996-97,0,0,HOU
4,2,28,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19970307,1996-97,0,2,HOU
4,1,10,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19970307,1996-97,0,2,HOU
4,0,59,Slam Dunk Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19970307,1996-97,0,2,HOU
4,0,0,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,34,190,290,0,19970307,1996-97,0,0,HOU
2,9,42,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,23,94,214,1,19970309,1996-97,0,3,NJN
2,8,8,Jump Shot,Above the Break 3,Center(C),24+ ft.,25,-25,251,0,19970309,1996-97,0,0,NJN
4,11,49,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19970309,1996-97,0,0,NJN
4,7,18,Running Jump Shot,Mid-Range,Left Side(L),8-16 ft.,15,-157,-12,1,19970309,1996-97,0,2,NJN
4,1,35,Jump Shot,Right Corner 3,Right Side(R),24+ ft.,23,229,62,0,19970309,1996-97,0,0,NJN
4,0,6,Slam Dunk Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19970309,1996-97,0,2,NJN
1,0,0,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,23,110,210,1,19970312,1996-97,0,3,GSW
2,11,31,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,-155,197,1,19970312,1996-97,0,3,GSW
2,11,14,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19970312,1996-97,0,2,GSW
2,5,40,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,23,172,164,1,19970312,1996-97,0,3,GSW
2,4,4,Jump Shot,Mid-Range,Left Side(L),8-16 ft.,14,-107,97,0,19970312,1996-97,0,0,GSW
2,4,1,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19970312,1996-97,0,0,GSW
2,3,20,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,-170,171,0,19970312,1996-97,0,0,GSW
3,1,26,Jump Shot,In The Paint (Non-RA),Center(C),8-16 ft.,8,-27,82,1,19970312,1996-97,0,2,GSW
4,7,35,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,24,114,220,0,19970312,1996-97,0,0,GSW
4,6,49,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,-161,181,1,19970312,1996-97,0,3,GSW
1,4,36,Jump Shot,Mid-Range,Left Side(L),8-16 ft.,15,-118,93,0,19970314,1996-97,0,0,LAC
1,3,35,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19970314,1996-97,0,0,LAC
1,2,42,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19970314,1996-97,0,2,LAC
1,0,33,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19970314,1996-97,0,0,LAC
2,1,46,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19970314,1996-97,0,2,LAC
3,4,0,Jump Shot,Mid-Range,Right Side(R),16-24 ft.,23,209,108,1,19970314,1996-97,0,3,LAC
3,2,56,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,23,-151,186,1,19970314,1996-97,0,3,LAC
3,2,27,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,27,86,264,0,19970314,1996-97,0,0,LAC
4,9,19,Slam Dunk Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19970314,1996-97,0,2,LAC
4,8,37,Tip Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19970314,1996-97,0,0,LAC
4,8,33,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19970314,1996-97,0,0,LAC
4,6,21,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19970314,1996-97,0,0,LAC
4,1,44,Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,23,-166,168,1,19970314,1996-97,0,3,LAC
1,0,2,Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,64,2,0,19970316,1996-97,0,0,TOR
2,11,42,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,23,114,207,0,19970316,1996-97,0,0,TOR
2,10,16,Jump Shot,Above the Break 3,Center(C),24+ ft.,23,-8,238,0,19970316,1996-97,0,0,TOR
3,4,37,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,-207,127,0,19970316,1996-97,0,0,TOR
3,1,25,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19970316,1996-97,0,0,TOR
3,0,0,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,159,201,1,19970316,1996-97,0,3,TOR
4,10,44,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,24,120,216,1,19970316,1996-97,0,3,TOR
4,10,13,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,190,166,0,19970316,1996-97,0,0,TOR
4,5,17,Jump Shot,Above the Break 3,Center(C),24+ ft.,25,36,249,0,19970316,1996-97,0,0,TOR
1,1,19,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,-142,197,1,19970317,1996-97,0,3,DEN
1,0,32,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19970317,1996-97,0,0,DEN
1,0,0,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19970317,1996-97,0,2,DEN
2,10,42,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,-153,188,0,19970317,1996-97,0,0,DEN
4,1,21,Jump Shot,Above the Break 3,Center(C),24+ ft.,24,-1,242,1,19970317,1996-97,0,3,DEN
4,0,50,Jump Shot,Above the Break 3,Center(C),24+ ft.,26,-77,255,0,19970317,1996-97,0,0,DEN
4,0,33,Running Jump Shot,Mid-Range,Right Side(R),8-16 ft.,8,84,19,0,19970317,1996-97,0,0,DEN
2,10,58,Jump Shot,Mid-Range,Right Side(R),8-16 ft.,15,125,97,0,19970320,1996-97,0,0,CLE
2,7,48,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19970323,1996-97,0,2,ORL
2,7,32,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,21,157,142,1,19970323,1996-97,0,2,ORL
4,6,21,Jump Shot,Mid-Range,Center(C),16-24 ft.,22,49,220,0,19970323,1996-97,0,0,ORL
4,3,52,Dunk Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19970323,1996-97,0,2,ORL
4,2,43,Tip Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19970323,1996-97,0,0,ORL
4,2,17,Jump Shot,Mid-Range,Left Side(L),8-16 ft.,14,-142,-20,0,19970323,1996-97,0,0,ORL
2,9,12,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19970324,1996-97,0,2,NJN
2,8,44,Jump Shot,Mid-Range,Right Side(R),8-16 ft.,14,90,108,0,19970324,1996-97,0,0,NJN
4,2,22,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19970324,1996-97,0,2,NJN
1,11,15,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19970326,1996-97,0,0,MIL
1,7,1,Jump Shot,Mid-Range,Right Side(R),8-16 ft.,13,131,36,0,19970326,1996-97,0,0,MIL
1,6,53,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19970326,1996-97,0,0,MIL
1,5,47,Jump Shot,Mid-Range,Left Side(L),8-16 ft.,15,-133,71,1,19970326,1996-97,0,2,MIL
1,4,58,Jump Shot,Above the Break 3,Center(C),24+ ft.,25,58,249,1,19970326,1996-97,0,3,MIL
2,5,28,Jump Shot,Mid-Range,Right Side(R),8-16 ft.,15,149,43,0,19970326,1996-97,0,0,MIL
2,2,30,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19970326,1996-97,0,2,MIL
2,0,45,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19970326,1996-97,0,2,MIL
3,9,8,Jump Shot,Above the Break 3,Center(C),24+ ft.,23,-66,229,0,19970326,1996-97,0,0,MIL
3,5,4,Running Jump Shot,Mid-Range,Left Side(L),8-16 ft.,15,-109,108,1,19970326,1996-97,0,2,MIL
3,4,28,Running Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,21,52,1,19970326,1996-97,0,2,MIL
4,11,29,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,-146,197,1,19970326,1996-97,0,3,MIL
4,11,1,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19970326,1996-97,0,0,MIL
4,10,35,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,24,92,229,0,19970326,1996-97,0,0,MIL
1,11,33,Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,22,-153,168,0,19970327,1996-97,0,0,VAN
1,9,29,Jump Shot,Mid-Range,Center(C),8-16 ft.,15,1,158,1,19970327,1996-97,0,2,VAN
1,7,46,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19970327,1996-97,0,0,VAN
1,7,18,Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,22,-174,147,0,19970327,1996-97,0,0,VAN
2,7,15,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19970327,1996-97,0,0,VAN
2,4,53,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19970327,1996-97,0,0,VAN
2,4,10,Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,22,-86,212,0,19970327,1996-97,0,0,VAN
3,6,24,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19970327,1996-97,0,2,VAN
3,4,12,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19970327,1996-97,0,2,VAN
3,1,56,Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,18,-105,149,0,19970327,1996-97,0,0,VAN
3,0,36,Jump Shot,Left Corner 3,Left Side(L),24+ ft.,23,-231,45,0,19970327,1996-97,0,0,VAN
4,3,35,Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,0,67,1,19970327,1996-97,0,2,VAN
4,2,53,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19970327,1996-97,0,0,VAN
5,3,22,Jump Shot,Above the Break 3,Center(C),24+ ft.,24,0,242,1,19970327,1996-97,0,3,VAN
5,2,3,Running Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-29,47,0,19970327,1996-97,0,0,VAN
5,1,13,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19970327,1996-97,0,2,VAN
1,2,43,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,18,77,173,1,19970401,1996-97,0,2,SEA
2,8,14,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19970401,1996-97,0,2,SEA
2,7,14,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,131,218,1,19970401,1996-97,0,3,SEA
2,5,39,Jump Shot,Mid-Range,Right Side(R),16-24 ft.,16,151,75,1,19970401,1996-97,0,2,SEA
4,11,42,Jump Shot,Mid-Range,Right Side(R),16-24 ft.,18,179,41,0,19970401,1996-97,0,0,SEA
1,2,41,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19970402,1996-97,0,0,DEN
1,0,0,Running Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,64,30,1,19970402,1996-97,0,2,DEN
2,9,30,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19970402,1996-97,0,0,DEN
4,7,4,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19970402,1996-97,0,0,DEN
4,1,36,Jump Shot,Mid-Range,Right Side(R),8-16 ft.,14,140,8,0,19970402,1996-97,0,0,DEN
4,0,48,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19970402,1996-97,0,2,DEN
1,2,28,Running Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,36,67,1,19970404,1996-97,0,2,SAS
1,2,7,Running Jump Shot,In The Paint (Non-RA),Center(C),8-16 ft.,13,64,121,1,19970404,1996-97,0,2,SAS
1,1,32,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,17,84,151,0,19970404,1996-97,0,0,SAS
1,0,5,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19970404,1996-97,0,2,SAS
4,11,9,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19970404,1996-97,0,2,SAS
4,0,16,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,26,-112,238,0,19970404,1996-97,0,0,SAS
1,3,9,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19970406,1996-97,0,0,DAL
1,2,25,Jump Shot,Mid-Range,Right Side(R),8-16 ft.,14,107,97,0,19970406,1996-97,0,0,DAL
2,10,27,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,18,105,147,0,19970406,1996-97,0,0,DAL
2,7,51,Jump Shot,Above the Break 3,Center(C),24+ ft.,25,-29,251,1,19970406,1996-97,0,3,DAL
2,3,7,Jump Shot,Above the Break 3,Center(C),24+ ft.,24,-60,233,0,19970406,1996-97,0,0,DAL
3,0,42,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,26,129,233,1,19970406,1996-97,0,3,DAL
4,11,32,Jump Shot,In The Paint (Non-RA),Center(C),8-16 ft.,10,21,103,0,19970406,1996-97,0,0,DAL
4,10,49,Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,42,45,1,19970406,1996-97,0,2,DAL
4,9,24,Jump Shot,Mid-Range,Right Side(R),16-24 ft.,22,218,65,0,19970406,1996-97,0,0,DAL
2,11,40,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19970408,1996-97,0,2,GSW
2,6,19,Running Jump Shot,In The Paint (Non-RA),Center(C),8-16 ft.,13,8,132,1,19970408,1996-97,0,2,GSW
2,3,56,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19970408,1996-97,0,2,GSW
2,2,41,Running Jump Shot,Mid-Range,Right Side(R),8-16 ft.,9,99,10,1,19970408,1996-97,0,2,GSW
2,0,22,Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,45,52,1,19970408,1996-97,0,2,GSW
3,2,5,Jump Shot,Mid-Range,Center(C),16-24 ft.,23,-42,229,1,19970408,1996-97,0,3,GSW
3,0,8,Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,18,-133,129,1,19970408,1996-97,0,2,GSW
4,11,40,Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,36,21,0,19970408,1996-97,0,0,GSW
4,10,18,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19970408,1996-97,0,2,GSW
4,4,39,Jump Shot,Mid-Range,Right Side(R),16-24 ft.,23,194,134,1,19970408,1996-97,0,3,GSW
4,3,28,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,23,136,186,0,19970408,1996-97,0,0,GSW
1,3,28,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,23,88,214,1,19970409,1996-97,0,3,UTA
1,1,59,Jump Shot,Mid-Range,Right Side(R),16-24 ft.,17,151,93,1,19970409,1996-97,0,2,UTA
1,1,32,Jump Shot,Mid-Range,Left Side(L),16-24 ft.,18,-157,99,0,19970409,1996-97,0,0,UTA
1,0,3,Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,20,-112,168,0,19970409,1996-97,0,0,UTA
2,11,29,Jump Shot,Mid-Range,Right Side(R),8-16 ft.,15,155,28,0,19970409,1996-97,0,0,UTA
2,4,2,Jump Shot,Mid-Range,Left Side(L),16-24 ft.,17,-174,-16,1,19970409,1996-97,0,2,UTA
3,10,40,Tip Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19970409,1996-97,0,0,UTA
3,9,29,Jump Shot,Mid-Range,Right Side(R),16-24 ft.,17,177,32,0,19970409,1996-97,0,0,UTA
3,3,9,Jump Shot,Mid-Range,Left Side(L),16-24 ft.,16,-142,90,0,19970409,1996-97,0,0,UTA
3,2,34,Jump Shot,Mid-Range,Center(C),16-24 ft.,23,0,231,0,19970409,1996-97,0,0,UTA
4,8,51,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19970409,1996-97,0,0,UTA
4,6,7,Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,62,32,0,19970409,1996-97,0,0,UTA
1,10,43,Jump Shot,In The Paint (Non-RA),Right Side(R),8-16 ft.,12,66,101,0,19970411,1996-97,0,0,PHX
1,4,26,Jump Shot,Mid-Range,Right Side(R),8-16 ft.,14,92,116,0,19970411,1996-97,0,0,PHX
2,3,4,Slam Dunk Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19970411,1996-97,0,2,PHX
3,11,32,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19970411,1996-97,0,2,PHX
4,11,10,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19970411,1996-97,0,0,PHX
4,10,3,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,23,88,216,1,19970411,1996-97,0,3,PHX
4,0,3,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,23,-159,179,0,19970411,1996-97,0,0,PHX
2,0,17,Jump Shot,Mid-Range,Left Side(L),8-16 ft.,13,-131,-7,1,19970413,1996-97,0,2,UTA
3,3,17,Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,23,-131,197,0,19970413,1996-97,0,0,UTA
4,10,32,Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,27,60,1,19970413,1996-97,0,2,UTA
4,8,41,Slam Dunk Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19970413,1996-97,0,2,UTA
4,4,58,Jump Shot,Mid-Range,Right Side(R),8-16 ft.,14,149,15,0,19970413,1996-97,0,0,UTA
2,10,17,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,-153,190,0,19970417,1996-97,0,0,SAC
2,9,42,Jump Shot,In The Paint (Non-RA),Right Side(R),8-16 ft.,11,77,80,0,19970417,1996-97,0,0,SAC
4,1,44,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19970417,1996-97,0,0,SAC
4,1,1,Slam Dunk Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19970417,1996-97,0,2,SAC
1,4,33,Slam Dunk Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19971031,1997-98,0,2,UTA
1,3,30,Jump Shot,In The Paint (Non-RA),Center(C),8-16 ft.,8,38,78,0,19971031,1997-98,0,0,UTA
1,0,50,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19971031,1997-98,0,0,UTA
1,0,2,Jump Shot,In The Paint (Non-RA),Center(C),8-16 ft.,12,-57,111,0,19971031,1997-98,0,0,UTA
2,5,37,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,26,-87,246,0,19971031,1997-98,0,0,UTA
2,3,9,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,-141,212,0,19971031,1997-98,0,0,UTA
2,2,53,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19971031,1997-98,0,2,UTA
3,0,59,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19971031,1997-98,0,0,UTA
4,7,14,Jump Shot,Mid-Range,Left Side(L),8-16 ft.,13,-126,46,0,19971031,1997-98,0,0,UTA
4,6,31,Jump Shot,Mid-Range,Left Side(L),8-16 ft.,15,-104,109,0,19971031,1997-98,0,0,UTA
4,5,27,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19971031,1997-98,0,2,UTA
4,4,52,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19971031,1997-98,0,2,UTA
4,1,14,Slam Dunk Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19971031,1997-98,0,2,UTA
1,0,36,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,21,89,199,0,19971104,1997-98,0,0,SAC
1,0,7,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19971104,1997-98,0,0,SAC
1,0,0,Jump Shot,Mid-Range,Center(C),16-24 ft.,18,-1,181,0,19971104,1997-98,0,0,SAC
2,2,28,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19971104,1997-98,0,0,SAC
3,2,27,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19971104,1997-98,0,2,SAC
3,1,29,Jump Shot,Above the Break 3,Center(C),24+ ft.,25,-33,252,0,19971104,1997-98,0,0,SAC
3,0,45,Jump Shot,Above the Break 3,Center(C),24+ ft.,25,-36,252,0,19971104,1997-98,0,0,SAC
4,11,0,Jump Shot,Mid-Range,Right Side(R),8-16 ft.,11,111,44,0,19971104,1997-98,0,0,SAC
4,10,18,Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,21,-164,139,0,19971104,1997-98,0,0,SAC
